name,target_rva,target_size,source,notes
??1BfmeDtorMemberA@@QAE@XZ,0x00836300,495,Code/GameEngine/Source/Common/Bfme5UnwoundDestructors.cpp,reloc-derived;call-sites=4;identity=real
??1Gen_dtor_0083b310@@UAE@XZ,0x00836520,83,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?U2Put0083BB20_do@@YA?AUU2PutIter@@U1@PAX1N@Z,0x0083BB20,270,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=1;identity=real
?U2Put0083C100_do@@YA?AUU2PutIter@@U1@PAX1N@Z,0x0083C100,272,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=1;identity=real
?U2Put0083C590_do@@YA?AUU2PutIter@@U1@PAX1N@Z,0x0083C590,272,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_aux@?$basic_string@GV?$char_traits@G@_STL@@V?$allocator@G@2@@_STL@@AAEPAGPAGG@Z,0x0083E4D0,240,Code/gen_small/tgrid_004.cpp,reloc-derived;call-sites=1;identity=real
?handle@Gen0083E8F0@@QAEXXZ,0x0083E8F0,24,Code/GameEngine/Source/Common/Rva00538950Set.cpp,reloc-derived;call-sites=1;identity=generated
??0ios_base@_STL@@IAE@XZ,0x0083F6B0,125,Code/GameEngine/Source/Common/Rva00538260Ctor.cpp,reloc-derived;call-sites=3;identity=real
??1Gen_dtor_0083f860@@UAE@XZ,0x0083F730,210,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?init@?$basic_ios@GV?$char_traits@G@_STL@@@_STL@@IAEXPAV?$basic_streambuf@GV?$char_traits@G@_STL@@@2@@Z,0x0083F9B0,195,Code/gen_small/X4Streams.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00840d20@@UAE@XZ,0x00840780,36,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?_M_switch_to_output_mode@?$basic_filebuf@GV?$char_traits@G@_STL@@@_STL@@AAE_NXZ,0x00843590,113,Code/gen_small/X4Filebuf.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00848ba0@@UAE@XZ,0x00848A30,95,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00848be0@@UAE@XZ,0x00848B20,95,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00849af0@@UAE@XZ,0x00849990,30,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00841080@@UAE@XZ,0x00849A10,30,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_008410c0@@UAE@XZ,0x00849AB0,30,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1T2Vb0084A620@@UAE@XZ,0x0084A620,55,Code/GameEngine/Source/Common/T2VirtualBaseDeletingDtors.cpp,reloc-derived;call-sites=1;identity=real
?_M_write@_Filebuf_base@_STL@@QAE_NPADH@Z,0x0084A7B0,521,Code/gen_small/X4Filebuf.cpp,reloc-derived;call-sites=3;identity=real
?Rva0084B210Run@@YAHPAURva00841540Owner@@@Z,0x0084B210,395,Code/GameEngine/Source/Common/U2FlagGuardedMembers.cpp,reloc-derived;call-sites=1;identity=generated
??1U2Vb0084B480@@UAE@XZ,0x0084B480,138,Code/GameEngine/Source/Common/U2VirtualBaseDeletingDtors2.cpp,reloc-derived;call-sites=2;identity=real
??1U2Vb0084B5F0@@UAE@XZ,0x0084B5F0,138,Code/GameEngine/Source/Common/U2VirtualBaseDeletingDtors2.cpp,reloc-derived;call-sites=2;identity=real
?initFromINIMulti@INI@@QAEXPAXABVMultiIniFieldParse@@@Z,0x00851910,164,Code/GameEngine/Source/Common/GenericObjectCreationNugget_parseDebrisMethodThunk.cpp,reloc-derived;call-sites=62;identity=real
